-8.541469591670027839e-01,2.932903024260799185e+00
2.016326026410055761e+00,-1.586112553460174102e+00
-9.153419076657842712e-01,-2.555981616709987581e+00
-9.158097466606220927e-01,-2.790018351705108479e+00
2.240880435895058920e+00,1.478456410623338879e+00
2.163698228494592257e+00,2.034568658417285292e+00
2.262420109353537878e+00,-1.600910742123675456e+00
2.209751331488403636e+00,1.532658243416361366e+00
2.108476654993291621e+00,-1.731117071094371518e+00
-8.761858528198391838e-01,2.439889189135628023e+00
-7.592547776559279704e-01,-2.615882579546841669e+00
1.986773829930367219e+00,1.872866591535298442e+00
-5.436719700445870052e-01,2.856269028574466518e+00
2.173870987126690579e+00,-1.896690173868507578e+00
-1.123602547007755303e+00,-2.621107962718507434e+00
-1.210374946338530266e+00,2.845514428409524399e+00
2.553250969981616159e+00,1.975206039466518515e+00
2.731074531884815748e+00,-1.818103536701979106e+00
-1.299883838478727682e+00,2.805272559188225490e+00
-1.197260666363991533e+00,-2.462172935761323789e+00
-9.694278202642594433e-01,-2.671770778788432388e+00
2.056577930904984974e+00,-1.478903038647034096e+00
2.256478487025868507e+00,-1.719047653215145521e+00
-9.569596236140837098e-01,2.527894310991336990e+00
-8.894642312634550851e-01,-3.083022748977357619e+00
2.026311852174339734e+00,1.790408790758516222e+00
-1.028998728758120595e+00,2.994059995556939580e+00
-7.470844868841417519e-01,2.849897543223181451e+00
2.197531001252767346e+00,-1.404674747240686861e+00
-1.071632528680629193e+00,-2.414698502675340031e+00
-8.292474169534279627e-01,-2.731298808918986687e+00
2.427458426136627434e+00,-2.004448556661124314e+00
2.252968540901047145e+00,-1.375482878472530812e+00
-8.793146958891417952e-01,-2.447230876364254737e+00
-7.544397283894992423e-01,2.869711846790587551e+00
2.248906276902061130e+00,-1.627456435605886931e+00
-1.062382552888195164e+00,-2.966462520031311279e+00
2.361362173131357434e+00,-1.643745874894082304e+00
-1.044871165365902188e+00,-2.872567965668801460e+00
-1.184581139885140910e+00,2.599854647586869572e+00
-8.763526359441027314e-01,2.615449065203596657e+00
2.173379475002942929e+00,-1.400490148070671736e+00
-9.340243677309578718e-01,2.878206021270596882e+00
2.476733802699181641e+00,1.518120750595080448e+00
2.127738808025453121e+00,1.627176362751410421e+00
2.862295424882070449e+00,-2.163340329210296620e+00
2.109077108162296099e+00,1.902734973062123025e+00
-1.022222911168253034e+00,-2.698492937647304135e+00
-9.602231357735859785e-01,-3.073641505608067703e+00
-8.267333742034399524e-01,-2.876794715622254639e+00
-8.212397278464497186e-01,2.865629457098024524e+00
-8.754739371716141472e-01,-2.749140692457291202e+00
2.265610511062753130e+00,-1.576799961455765953e+00
-7.212362840523475205e-01,-2.982772914965477806e+00
2.279630854963840658e+00,-1.851714758760591995e+00
1.816104201585210465e+00,1.844058690999195615e+00
2.440868332597677881e+00,1.797672756005289418e+00
-1.013017271509654815e+00,2.937276831205193339e+00
2.278975873414847086e+00,-1.654925690617368383e+00
-9.125036394533901918e-01,-2.381931840683443102e+00
-8.592911419725008937e-01,2.910030025527485797e+00
-4.845954202959005253e-01,2.553118742623588400e+00
-8.154020564254536030e-01,2.753118007494120612e+00
-9.580211442712271985e-01,2.559251257912249500e+00
-8.609571498014468860e-01,2.874825602250875356e+00
2.314521980625224185e+00,-1.864344220271605401e+00
2.195010774642632612e+00,1.528746101964515658e+00
-8.634284648420345043e-01,-2.928822335294082535e+00
-5.820347072939824340e-01,2.889085207908677955e+00
2.427023461832694906e+00,-1.624580965571846836e+00
2.559526346504429561e+00,1.900500817465001102e+00
-9.665360455734570699e-01,-3.145516688494361723e+00
-5.760104246284966090e-01,-2.500386180307561101e+00
-1.070858452970105512e+00,2.678144114585573554e+00
-1.002969526631380059e+00,2.788592969793032950e+00
-8.423616930698852867e-01,2.632945883705077872e+00
2.507818024880128949e+00,-1.820201831655798186e+00
-4.737202229338506876e-01,2.851659297842767060e+00
-8.785876321595214034e-01,2.938438962288726586e+00
-1.206566406352051590e+00,-2.770899655827554042e+00
