-1.100963352246205229e+00,-2.845638500973671992e+00
-1.078411106969219935e+00,-3.214850323970208201e+00
1.983169489831938082e+00,1.473418422591323163e+00
2.222116393456085692e+00,1.458737285880431056e+00
-9.130831622519476332e-01,-2.565703348238606463e+00
2.544462008844170064e+00,1.946262539578202500e+00
2.524749625410687592e+00,1.454496506134860256e+00
-1.066425770344187285e+00,-2.712875956410042200e+00
2.478581947780925887e+00,1.499432261873185901e+00
-8.992814592231537230e-01,-2.544191953994377808e+00
-8.464376348555795460e-01,-2.810644877680948284e+00
2.302928721444154725e+00,1.908123285914533840e+00
2.729468459445315354e+00,1.512853864417470051e+00
-1.109970885072016689e+00,-2.792927191069517701e+00
-9.742003047851772735e-01,-2.872728000798616677e+00
2.539032555616097309e+00,1.634457559348239775e+00
2.330392956029686324e+00,2.104902124207581160e+00
2.016298262628987370e+00,1.747195142077921926e+00
-8.620700589612824150e-01,-2.786991184174129721e+00
2.112698651251808890e+00,1.806839714212022274e+00
2.384575849236618694e+00,1.711661611113947545e+00
-7.144829940061612206e-01,-2.892941043948935143e+00
2.001173871506556790e+00,1.710789008652833676e+00
2.554117416568272514e+00,1.517691717314492816e+00
2.464939981083840603e+00,1.697634929463266218e+00
-7.210334769777972941e-01,-2.939868660732047889e+00
2.509898868694617313e+00,1.956975786347471491e+00
-9.288597080715621512e-01,-2.989813945800920969e+00
-9.088078345357716303e-01,-2.679263116591918514e+00
2.851103419892781599e+00,1.810569364775770573e+00
