2.320941311462603629e+00,1.694790076597518347e+00
-8.995768046219655423e-01,-2.835145469652353256e+00
2.471512962033567185e+00,-1.635772309304911909e+00
2.014139666514336291e+00,-1.909215352244121089e+00
2.318035964068153376e+00,2.087865597419077623e+00
-6.831827665583991571e-01,-2.703217256763725818e+00
2.312531055748884512e+00,1.708994177477007881e+00
2.332489546891368004e+00,1.662558266845085564e+00
2.453252832860571164e+00,-1.805747279087479562e+00
-8.978636392799546062e-01,-2.627220696253366405e+00
2.609787915662596269e+00,1.731864940780354356e+00
-8.350547737326834419e-01,-2.890147081487071556e+00
2.337011167098255182e+00,1.829177234399279595e+00
-1.228379655560441375e+00,-2.692306058463522778e+00
-6.703249779952580312e-01,-2.415033566262483777e+00
2.190752994525706931e+00,-1.724752194693111917e+00
2.390423704128408655e+00,-1.709681221610668711e+00
2.664354736285675429e+00,-1.340067606080086460e+00
2.696395827079372864e+00,1.708152392710035716e+00
2.368416616350347059e+00,-1.873553718930554002e+00
-7.574593305090889794e-01,-2.789188991697718389e+00
2.175656587119918939e+00,1.619434350860280203e+00
-8.172044028715442776e-01,-3.088714227317577610e+00
-1.169380581559748666e+00,-2.486225742204764000e+00
2.643265321904218368e+00,1.709320954985102059e+00
-6.045917179398163643e-01,-2.423360114672942878e+00
-7.021795251233373669e-01,-2.762396051373494199e+00
2.293268837189521570e+00,-1.877370801715613879e+00
2.431031339979901951e+00,1.606839877447357345e+00
2.549443816512390271e+00,-1.578958760978563358e+00
-9.480762972837606384e-01,-2.531891695513758478e+00
-7.420184697714526934e-01,-2.855953317946759551e+00
2.443025810224728644e+00,-1.594560343431518756e+00
2.201938569627976960e+00,-1.527530369762448270e+00
-7.385765809235618207e-01,-2.812502970023230464e+00
-7.124680343217376643e-01,-2.672631810157264809e+00
-1.065494478541076706e+00,-2.857017739513447285e+00
-7.753352017305894517e-01,-2.598114922964691598e+00
2.376372661483326265e+00,1.737900176852642087e+00
2.127106200960188431e+00,-1.761002934401039832e+00
2.319970699514969592e+00,-1.762294229596353290e+00
2.530217267021094063e+00,1.494357354066853993e+00
2.419230643273479586e+00,-1.448841898376765913e+00
2.298564423139279889e+00,1.635172778625693546e+00
-8.963623598248435798e-01,-2.853623714948893664e+00
2.374991785475984774e+00,1.671666405416288859e+00
2.326776429524604950e+00,1.064322087860044341e+00
2.204215579522524671e+00,-1.742282102946406841e+00
2.804129914053829165e+00,1.748236307908424658e+00
-1.042309667364061276e+00,-2.358483077354734281e+00
-1.266444204761738579e+00,-2.842961911763068450e+00
-8.524225702520692449e-01,-2.503605127300970068e+00
-7.287924802630705301e-01,-2.864768123393503174e+00
2.255726874503516832e+00,-1.519606453980714367e+00
1.831673911455325321e+00,1.607850607568267476e+00
1.899221429617486745e+00,-1.634144533368500518e+00
2.350579718683849073e+00,1.512272151418955213e+00
-9.096476542983460423e-01,-2.510317413700432265e+00
2.646991664743806094e+00,1.835363352951431493e+00
2.260759383367903386e+00,-1.779027882177573572e+00
