2.785760637334525391e+00,1.369485768241396340e+00
2.444793736824463881e+00,-1.540451559225622713e+00
-8.768796112808745491e-01,-2.696591223375994772e+00
-1.000113901912941472e+00,-3.026965861411822445e+00
2.322089632341993948e+00,1.618188695743888683e+00
2.204778789568092368e+00,1.735023899825332672e+00
2.258679731798284962e+00,1.724543965055557848e+00
2.562232519452419144e+00,1.871297023795986725e+00
-9.593798854038803059e-01,-2.588804125553928692e+00
-7.247503107387657240e-01,-2.617828812884066103e+00
2.508040070407772326e+00,1.375151042320191364e+00
2.340293727302289017e+00,-1.524748516539164545e+00
2.432917049483064975e+00,-1.631491397129035459e+00
-7.833446388358871193e-01,-2.591198225482959305e+00
2.170307860080607831e+00,-1.479659247156192015e+00
2.373924410528706730e+00,1.829634802942183391e+00
2.425791161574084143e+00,-1.951318051593131653e+00
-1.249881525349802347e+00,-2.626164845937808856e+00
2.379976719976486521e+00,1.951224665064970498e+00
2.071908791582442788e+00,1.704024246303015522e+00
-7.896525220055270466e-01,-2.542160097909348160e+00
2.684002810017129370e+00,1.711727952537332564e+00
2.521242188473476364e+00,1.429359875731941010e+00
2.173693307490977666e+00,1.662839170445687742e+00
2.346069240902534325e+00,-1.551557645497575688e+00
2.623439558429842666e+00,1.643596894489478766e+00
-7.359346425790660451e-01,-2.881008603401659762e+00
2.717265737597949204e+00,1.771824789422518975e+00
-6.375468655008560415e-01,-2.897438693553036515e+00
2.534561602097207711e+00,1.911793047168582671e+00
2.305558050274282067e+00,-1.475414248050912480e+00
-7.111201062133659656e-01,-2.710574165288825998e+00
2.577257620486256062e+00,-1.830899379525637416e+00
-6.518737326441115254e-01,-2.793574939658245881e+00
-8.524163792037254828e-01,-2.826964056544785997e+00
2.379513571458950150e+00,-1.479671060387943049e+00
2.071517462644843377e+00,-1.523292384930095222e+00
-7.548444095651961616e-01,-2.841230650938090463e+00
2.147772136244364916e+00,1.313220058483161257e+00
2.221685315521789050e+00,1.450143607692395697e+00
2.416501899699635025e+00,2.037701323982072044e+00
-1.049496008025669225e+00,-2.714063622922123109e+00
-8.976443669957734350e-01,-2.839629090335921813e+00
2.164940250740122529e+00,1.698361290989845118e+00
2.293176613777747619e+00,1.544383220206519081e+00
-9.306912270279924515e-01,-3.112864971465004515e+00
-1.182105939066290023e+00,-2.733774099247654465e+00
2.225376724984541976e+00,1.744782964766174116e+00
-8.444112020755821790e-01,-2.686617844013842848e+00
2.159976747196032054e+00,-1.708226513269047508e+00
-8.980746383305149294e-01,-3.016282194489353863e+00
-7.778990548179121056e-01,-2.489621146178191857e+00
2.337461480595659058e+00,-1.587380961714011107e+00
2.132373930438516751e+00,-1.541404276076123514e+00
-9.005979312186358499e-01,-2.813136566418180884e+00
-9.415378678677361890e-01,-2.571824408238904791e+00
2.323006983959265526e+00,1.513852086325739865e+00
2.717128064406396426e+00,1.685879800137198847e+00
1.824890265325243677e+00,1.679373720847195717e+00
2.240243206511498553e+00,-1.649684633910738718e+00
